date,PM2.5,PM10,SO2,NO2,CO,O3,U,V,TEMP,RH,PSFC,lat,lon,国家,省份,城市 
2016-08-08,43.59878835978836,71.93934656084656,6.920346560846562,23.936150793650796,0.9060370370370369,74.82469312169313,-2.794378306878307,-0.4560449735449736,299.40360846560844,61.84973544973546,92899.59625396825,中国,陕西省,西安市
2016-08-09,34.51894973544973,60.67895502645503,8.236619047619048,19.641523809523807,0.9070873015873016,80.441,-2.6030661375661373,1.1722539682539679,299.61036772486773,61.45854761904762,92845.38561111112,中国,陕西省,西安市
2016-08-10,33.52569841269841,59.2601216931217,8.227,21.692354497354497,0.890047619047619,74.50744973544973,-1.55284126984127,1.7788148148148148,300.5547433862434,61.47351587301588,92904.20176719577,中国,陕西省,西安市
2016-08-11,27.86193386243386,50.87933862433862,6.947661375661375,21.490547619047618,0.6637910052910053,66.74328042328041,-1.4084682539682538,1.8860264550264552,301.7899841269841,57.41998941798943,92914.19221428571,中国,陕西省,西安市
2016-08-12,23.73774338624339,48.90311375661375,7.52684656084656,18.920034391534394,0.5780899470899472,71.73313227513228,-1.0768201058201057,2.4022539682539676,302.16745502645506,59.617238095238086,92801.07311904762,中国,陕西省,西安市
2016-08-13,25.721272486772484,52.10884656084656,7.991063492063493,17.324410052910054,0.6183068783068784,70.62230423280423,-1.001457671957672,3.1430767195767193,303.4428862433863,56.420619047619056,92663.83436507935,中国,陕西省,西安市
2016-08-14,23.132111111111115,45.97219841269841,7.876642857142858,13.784814814814816,0.5820211640211641,71.4488835978836,-1.4761402116402118,3.4578412698412695,303.3928015873016,55.356224867724876,92598.84368518517,中国,陕西省,西安市
2016-08-15,28.095820105820103,55.445013227513236,7.794521164021164,15.465880952380953,0.6593624338624339,80.58905026455028,-0.6915026455026455,3.541023809523809,303.0762169312169,57.375949735449744,92534.4917936508,中国,陕西省,西安市
2016-08-16,40.272481481481485,70.73210317460318,8.295441798941798,14.866830687830689,0.9112116402116404,87.25388624338625,-1.2242777777777778,5.173301587301588,303.11366931216935,56.84996296296296,92433.11443386244,中国,陕西省,西安市
2016-08-17,40.73041005291005,67.8171507936508,8.028148148148148,14.884984126984127,1.006674603174603,88.38933862433862,-1.0369576719576719,5.965439153439154,302.9857116402116,57.52293650793651,92288.30282010582,中国,陕西省,西安市
2016-08-18,46.831650793650795,80.23228571428572,7.990722222222222,18.750756613756614,0.9492380952380951,95.84914814814813,0.7378544973544974,3.519383597883598,303.20624867724865,56.83953703703704,92378.26477777779,中国,陕西省,西安市
2016-08-19,21.980280423280423,46.77694708994708,7.449100529100529,16.97605291005291,0.8162619047619047,86.16310582010581,1.596079365079365,1.0292513227513227,303.3225846560847,55.779280423280426,92634.3086931217,中国,陕西省,西安市
2016-08-20,41.1728253968254,68.47848941798942,7.3362804232804235,14.985092592592594,1.196904761904762,97.34203968253968,-1.991243386243386,0.6331216931216932,302.30574603174597,65.0445052910053,92855.18152116402,中国,陕西省,西安市
2016-08-21,46.619126984126986,75.46930423280423,10.161544973544974,14.40327777777778,1.2520502645502642,104.95147883597883,-2.5263835978835973,1.2176402116402114,301.56175925925925,65.11621164021165,92940.75023809524,中国,陕西省,西安市
2016-08-22,41.46223544973546,72.61399735449736,12.737896825396824,14.545984126984129,1.010542328042328,114.77091005291007,-3.152296296296296,1.6834206349206349,301.28413227513227,56.41019312169312,93069.60419576718,中国,陕西省,西安市
2016-08-23,42.591386243386246,70.2021746031746,10.086444444444444,17.057857142857145,0.9840291005291005,95.96499206349206,-1.338148148148148,1.9400820105820107,301.15208465608464,61.194664021164016,92998.59091798944,中国,陕西省,西安市
