date,PM2.5,PM10,SO2,NO2,CO,O3,IAQI,level
2013-01-01,2.4829909850903684,1.927250780652162,0.19664032273886112,1.1009548587770996,2.974926966160152,40.51253471215265,40.51253471215265,1
2013-01-02,5.089879995448944,3.9111695004987443,0.320248215746027,1.4314701883441285,3.060939218894477,40.47029704007643,40.47029704007643,1
2013-01-03,13.665170053377983,10.36922158560324,1.0119765561560448,1.471682573270673,4.084286039879725,42.38185371636577,42.38185371636577,1
2013-01-04,15.22147035240593,11.660379328229007,1.3379745209143243,1.2654855988796894,4.317100273475554,42.35016237933588,42.35016237933588,1
2013-01-05,15.96067254915829,12.197142265957684,1.4414526217286892,1.2536672374165272,4.129009953536074,43.24936563072557,43.24936563072557,1
2013-01-06,15.404170424305722,11.791915783746877,1.4810678407470066,1.2396931534175208,4.308203097471605,43.86104957046984,43.86104957046984,1
2013-01-07,17.270404406253107,13.173478109125387,1.6009154971111834,1.2910725731622725,4.768499724688398,43.68955265416753,43.68955265416753,1
2013-01-08,27.380486562291242,20.827805528338963,2.547708351272916,1.2864582208515063,5.574587286799453,44.028359548512455,44.028359548512455,1
2013-01-09,16.398823087313385,12.516922212186298,1.421659551328768,1.261893771439016,4.206950436854706,40.26048412430949,40.26048412430949,1
2013-01-10,12.864850430364514,9.829067254161215,0.9974611971992242,1.3704512357439989,3.8153087586011005,39.54847744955494,39.54847744955494,1
2013-01-11,7.386469186717175,5.707815712804575,0.5619270256019979,1.2361554002246637,3.3296388906947896,38.22441057573297,38.22441057573297,1
2013-01-12,1.9678798388674499,1.5501144690909299,0.14008777254169263,0.8985393890566213,3.0044192757619514,38.861639671935016,38.861639671935016,1
2013-01-13,3.1761036024178138,2.545475835128866,0.16752449166718372,1.3707882594262966,2.946983261706144,36.81315722351763,36.81315722351763,1
2013-01-14,5.338786094282436,4.178172457417063,0.29117498312004547,1.39915084798823,3.0898098963940095,39.028184384847734,39.028184384847734,1
2013-01-15,4.200866934059002,3.3619691247128674,0.233118791288685,1.2593445403442023,3.051966362491041,39.66268482821287,39.66268482821287,1
2013-01-16,4.704188247996822,3.707235234645298,0.2477763585053477,1.2716041499707555,2.9760430895090435,37.67443752841587,37.67443752841587,1
2013-01-17,2.976718269209632,2.372392533030112,0.14762610215096503,1.3264763970659013,2.7452893808524106,34.39576288709126,34.39576288709126,1
2013-01-18,3.207415926912859,2.54732376392695,0.17184676654872863,1.387883198436734,2.5680830160726686,37.714082850583125,37.714082850583125,1
2013-01-19,5.528729443005955,4.319677894416136,0.410660933398863,1.247892532728555,2.887487866211771,41.80202237042911,41.80202237042911,1
2013-01-20,11.432902029903163,8.833354205176029,0.9391045541226053,1.2213718814787655,3.7447538238485514,43.99781300905649,43.99781300905649,1
2013-01-21,13.652527384460052,10.530150443286644,1.234664354209397,1.181467536306409,4.150902294369898,44.08354900026949,44.08354900026949,1
2013-01-22,5.580073106957764,4.3530536326128715,0.47025289200855225,1.1706764722065968,3.311963352001499,41.405827766562496,41.405827766562496,1
2013-01-23,4.232431048025711,3.3171809422221554,0.28769439740121694,1.2225022091393942,2.9124584965775684,41.372506977872966,41.372506977872966,1
2013-01-24,4.574137443531764,3.5720439346401363,0.2557012714028884,1.2548051786062004,2.884444805827149,41.61849676326997,41.61849676326997,1
2013-01-25,4.702973341892029,3.682841758247653,0.25447477337948904,1.2262950904382466,3.097236071644554,44.042087553272204,44.042087553272204,1
2013-01-26,2.8088905799546158,2.2127150312183903,0.12939766371837397,1.1777562940211057,3.0131494879021155,43.30652020688545,43.30652020688545,1
2013-01-27,3.796806525528674,3.0157089777050707,0.1841765194395895,1.2517607362023147,2.922838042934667,40.51086483141013,40.51086483141013,1
2013-01-28,1.7201045960541659,1.3587181452886612,0.08526337389943996,1.0006828426040046,2.9723917447509165,41.2734546750364,41.2734546750364,1
2013-01-29,3.680279220409907,2.9012400066106703,0.1654049964905097,1.30512764790458,2.742021775490672,41.35631860007232,41.35631860007232,1
2013-01-30,6.190675651718866,4.8112118299496585,0.2987265874724146,1.387688070502247,3.0016019379424383,43.45788323531285,43.45788323531285,1
2013-01-31,3.276978962076638,2.5828920635955,0.15423452532877815,1.2022716023746705,2.9759267998380046,41.332854353385635,41.332854353385635,1
2013-02-01,5.058146298852094,3.9294989076530378,0.21365470871868053,1.3188071383011313,3.0540546887739985,43.504454633106455,43.504454633106455,1
2013-02-02,6.072041185646417,4.671395340856408,0.27250077051958693,1.3888064855805506,3.1463055801451603,44.608171578418144,44.608171578418144,1
2013-02-03,7.456516129273595,5.765245237284683,0.32631293713967513,1.4066863293040215,3.323275071626547,42.18571137056106,42.18571137056106,1
2013-02-04,3.982529319842591,3.1022333707801737,0.1922633613303038,1.1951348446513408,3.060735841642164,37.673128738148314,37.673128738148314,1
2013-02-05,2.406392344781083,1.9127685391981983,0.10587023265416531,1.2678151827921547,2.594785121809252,36.446740356336434,36.446740356336434,1
2013-02-06,3.861173762581746,3.0390477080302647,0.285020796533032,1.2805546952838256,2.4537392706930063,38.29937186721187,38.29937186721187,1
2013-02-07,6.763915390057733,5.298858709061401,0.5974611737939471,1.2610860482336386,2.726992871239726,40.26648834209295,40.26648834209295,1
2013-02-08,13.953759760190055,10.778351597333948,1.3277527849434854,1.1631880795466518,3.3464372306740806,42.214264833637024,42.214264833637024,1
2013-02-09,12.514429753688635,9.67653569094755,1.0590208936346246,1.2431454377952225,3.636447103634616,45.38445052131235,45.38445052131235,1
