date,PM2.5,PM10,SO2,NO2,CO,O3,IAQI,level
2013-01-01,203.26121988795518,129.87373599439775,56.12463515406162,80.61296743697481,47.9202030812325,19.48932142857143,203.26121988795518,5
2013-01-02,187.94978991596642,117.51571568627449,52.36626820728291,78.17234943977591,38.056617647058815,15.669921568627451,187.94978991596642,4
2013-01-03,82.45571253501402,58.98828851540617,23.51665826330532,31.95290091036415,19.85997899159664,25.733021008403366,82.45571253501402,2
2013-01-04,106.61273984593836,65.45970728291317,24.272897759103643,34.72929796918767,25.29705882352942,15.500970588235294,106.61273984593836,3
2013-01-05,107.14252976190477,63.48908543417367,25.688882352941178,33.03931022408963,28.514530812324928,12.009045518207284,107.14252976190477,3
2013-01-06,134.10102766106445,75.80181092436973,26.913876750700283,47.62889530812324,36.16645658263305,14.807316526610645,134.10102766106445,3
2013-01-07,139.38785889355745,89.74226400560225,26.876221288515406,46.75872724089636,36.35077030812325,20.64953991596639,139.38785889355745,3
2013-01-08,224.36559103641451,129.44900770308124,30.94719887955183,72.0111274509804,50.63837535014005,17.70692787114846,224.36559103641451,5
2013-01-09,215.77342717086836,124.51766316526611,28.903662464985995,63.95663340336135,46.47422969187676,24.821075630252103,215.77342717086836,5
2013-01-10,176.32453981592639,99.54742436974792,44.018036414565834,62.7091806722689,37.85563725490195,13.47502871148459,176.32453981592639,4
2013-01-11,187.97993397358945,113.50419327731092,41.60549299719888,58.952307422969184,44.706722689075626,9.78984593837535,187.97993397358945,4
2013-01-12,257.1304243697479,151.9164978991597,46.56732072829132,66.9755899859944,51.97244397759104,13.269343837535013,257.1304243697479,5
2013-01-13,302.9167212885154,170.55245658263306,52.71678711484594,62.334891456582625,56.332878151260516,11.0566862745098,302.9167212885154,6
2013-01-14,258.3141078431372,156.67209803921568,51.11312885154061,68.4056775210084,53.93494397759103,8.951195378151262,258.3141078431372,5
2013-01-15,230.12320588235295,132.76476190476194,39.0898025210084,65.96966036414565,46.09093137254903,15.578115546218484,230.12320588235295,5
2013-01-16,208.0710182072829,125.33386694677871,32.888983193277305,62.071314775910366,40.43571428571428,14.044040616246496,208.0710182072829,5
2013-01-17,260.1192016806723,158.62133613445374,32.265763305322125,82.51044467787113,54.35381652661064,16.409998599439778,260.1192016806723,5
2013-01-18,189.8085654261705,108.07789425770308,31.014558823529413,54.53307422969188,39.52710084033614,8.15022619047619,189.8085654261705,4
2013-01-19,190.58880352140855,113.11102030812326,40.44085994397759,52.48439600840336,44.69555322128852,7.926963585434173,190.58880352140855,4
2013-01-20,116.94984593837535,72.05041526610643,36.69818487394958,46.312345938375344,32.68848039215686,15.654892156862745,116.94984593837535,3
2013-01-21,92.33803571428572,72.66368627450979,21.810918767507005,53.5178956582633,32.06355042016806,16.802523809523812,92.33803571428572,2
2013-01-22,133.91357142857146,103.95052661064426,27.728998599439777,70.04075980392156,37.39096638655462,25.30088095238095,133.91357142857146,3
2013-01-23,178.70366146458582,115.77327170868348,29.95493977591036,89.02583333333334,39.84894957983193,30.022950280112042,178.70366146458582,4
2013-01-24,175.28662264905964,118.19433963585435,27.14892156862745,89.54653361344538,43.45035014005602,24.43249859943977,175.28662264905964,4
2013-01-25,180.34991196478595,127.90945798319328,45.62550980392157,76.85596463585435,43.92212885154062,19.6129474789916,180.34991196478595,4
2013-01-26,168.8455422168867,114.69619047619048,26.046973389355745,75.65637780112044,39.204026610644256,22.985228991596635,168.8455422168867,4
2013-01-27,193.32599439775913,130.70781932773107,36.601967787114845,87.3355619747899,47.598984593837535,26.65622899159664,193.32599439775913,4
2013-01-28,201.3368655462185,129.30865336134454,52.1819705882353,82.13875700280113,44.159558823529416,26.104860644257702,201.3368655462185,5
2013-01-29,213.34494537815124,128.59474019607842,52.38838235294118,74.53516981792717,44.92752100840335,11.670103641456581,213.34494537815124,5
2013-01-30,169.74658863545417,102.70253501400559,40.736099439775906,59.24131302521008,33.78623949579832,21.97512114845939,169.74658863545417,4
2013-01-31,220.45445518207282,134.41969537815126,41.43059803921568,80.13875175070027,46.02258403361345,14.07720518207283,220.45445518207282,5
2013-02-01,244.6325798319328,153.00478501400562,32.53523389355742,88.06391981792716,55.22090336134454,10.004944677871146,244.6325798319328,5
2013-02-02,233.57873109243695,134.08471918767506,32.259019607843136,70.90893732492998,46.55031512605042,18.521163165266106,233.57873109243695,5
2013-02-03,161.91583033213288,99.26073109243697,34.42299859943977,59.54864320728291,37.294922969187674,18.544558823529407,161.91583033213288,4
2013-02-04,252.2930826330532,149.8008949579832,34.00353081232493,81.36401610644256,56.93795518207283,19.138762605042018,252.2930826330532,5
2013-02-05,258.2639943977591,151.06649159663863,32.76285154061625,78.15376750700278,65.42853641456583,10.246710084033612,258.2639943977591,5
2013-02-06,219.17205602240895,121.59426820728292,25.25045798319328,59.192897408963574,50.664915966386545,17.384267507002797,219.17205602240895,5
2013-02-07,108.09433123249299,66.40624299719889,28.106371148459388,36.539676120448185,34.917016806722685,19.258567226890758,108.09433123249299,3
2013-02-08,49.18044217687075,38.022992997198884,20.821161064425773,19.60587535014006,23.31950280112045,25.95212605042017,49.18044217687075,1
2013-02-09,82.02066876750699,54.64613795518207,18.860364145658266,28.482053571428576,25.49044117647059,25.69195868347339,82.02066876750699,2
2013-02-10,138.44226890756303,87.77388305322128,24.489000000000004,30.118942577030815,28.277801120448174,26.016021008403364,138.44226890756303,3
2013-02-11,90.34820728291317,58.21816666666667,20.77845098039215,23.958895308123243,28.734978991596645,24.284441176470587,90.34820728291317,2
