date,PM2.5,PM10,SO2,NO2,CO,O3,IAQI,level
2013-01-01,97.16432291666666,68.143625,31.975958333333338,26.909062499999997,19.390625,17.395833333333336,97.16432291666666,2
2013-01-02,98.63421874999999,69.57854166666667,27.130875000000007,39.869270833333324,24.585416666666664,12.018395833333335,98.63421874999999,2
2013-01-03,62.769479166666656,52.07147916666666,19.592958333333335,26.015729166666667,17.87916666666667,18.443083333333334,62.769479166666656,2
2013-01-04,90.01906250000002,61.01027083333334,24.117541666666668,37.66541666666667,22.928125,10.736624999999998,90.01906250000002,2
2013-01-05,111.18083333333333,66.55195833333332,27.55,42.959895833333334,26.113541666666666,11.118291666666666,111.18083333333333,3
2013-01-06,121.14864583333332,72.7575,34.37020833333333,53.786874999999995,29.28958333333333,10.621145833333333,121.14864583333332,3
2013-01-07,137.298125,78.46664583333333,36.91308333333333,48.07046875,28.872916666666665,12.382124999999998,137.298125,3
2013-01-08,175.64583333333334,90.88779166666666,45.32150000000001,55.118177083333336,32.62291666666667,12.887291666666664,175.64583333333334,4
2013-01-09,260.17629166666666,132.20689583333333,55.66729166666667,74.61552083333333,44.384375,11.151208333333331,260.17629166666666,5
2013-01-10,135.9851041666667,80.71810416666668,22.905666666666672,44.238749999999996,26.158333333333335,14.744416666666668,135.9851041666667,3
2013-01-11,114.15197916666669,71.03877083333333,18.952041666666666,41.231510416666666,21.835416666666667,15.743625,114.15197916666669,3
2013-01-12,190.0327380952381,101.04027083333332,27.722833333333334,40.22234375,30.65833333333333,17.190541666666665,190.0327380952381,4
2013-01-13,129.49109375,73.07454166666668,22.623708333333333,36.540364583333336,26.304166666666667,16.545416666666668,129.49109375,3
2013-01-14,120.52484374999999,71.76452083333334,27.995833333333334,46.884322916666676,32.98541666666667,15.372645833333333,120.52484374999999,3
2013-01-15,128.74645833333332,74.74602083333333,22.330125000000002,29.83088541666667,24.516666666666666,19.184791666666666,128.74645833333332,3
2013-01-16,212.13345833333332,101.26404166666667,37.71058333333333,39.78307291666667,36.78958333333333,17.996374999999997,212.13345833333332,5
2013-01-17,188.62065476190472,104.05554166666667,32.00183333333334,45.46114583333333,30.961458333333336,11.0568125,188.62065476190472,4
2013-01-18,85.41072916666666,60.599312499999996,16.9905,35.799375,19.308333333333334,17.825916666666664,85.41072916666666,2
2013-01-19,80.57729166666667,58.21479166666666,13.813791666666667,26.92473958333333,18.034375,22.0535,80.57729166666667,2
2013-01-20,77.37682291666667,57.41172916666667,10.467999999999996,23.7978125,16.408333333333335,20.941604166666664,77.37682291666667,2
2013-01-21,155.1682142857143,78.75693749999999,30.064333333333337,48.50619791666667,36.265625,7.4433750000000005,155.1682142857143,4
2013-01-22,168.6569642857143,75.37464583333333,32.55975,39.12255208333333,33.934375,9.427395833333334,168.6569642857143,4
2013-01-23,138.91979166666664,78.18837500000001,28.940083333333334,26.462656250000002,26.869791666666664,20.4811875,138.91979166666664,3
2013-01-24,173.27357142857142,90.61089583333333,33.673874999999995,28.068645833333328,29.993750000000002,20.777916666666666,173.27357142857142,4
2013-01-25,133.93963541666665,78.96216666666668,21.80225,35.97723958333334,26.258333333333333,20.099270833333335,133.93963541666665,3
2013-01-26,167.8095238095238,84.615,32.086291666666675,36.34973958333333,28.72291666666667,20.367541666666668,167.8095238095238,4
2013-01-27,176.38625,85.7601875,28.1425,45.30947916666666,29.00833333333333,15.1610625,176.38625,4
2013-01-28,108.31453124999999,67.11922916666667,19.107125,32.70723958333333,21.589583333333334,23.80664583333333,108.31453124999999,3
2013-01-29,93.42364583333334,63.568875,14.96708333333333,21.754010416666667,16.525000000000002,27.064625,93.42364583333334,2
2013-01-30,77.58171875000001,56.46972916666667,12.899125,16.766770833333332,14.859375,27.901875,77.58171875000001,2
2013-01-31,69.66973958333332,49.80175,11.520999999999999,14.90640625,14.122916666666669,27.196020833333332,69.66973958333332,2
2013-02-01,118.12432291666666,72.94972916666667,18.985666666666667,34.46130208333334,41.80520833333333,16.670875000000002,118.12432291666666,3
2013-02-02,178.24130952380952,88.2518125,34.66883333333333,57.073802083333334,50.282291666666666,7.287666666666667,178.24130952380952,4
2013-02-03,83.21364583333333,59.960520833333334,16.160041666666668,22.88140625,18.465625,19.661833333333334,83.21364583333333,2
2013-02-04,113.88932291666666,72.62875,23.477458333333335,30.211614583333336,25.985416666666666,13.746958333333334,113.88932291666666,3
2013-02-05,84.27833333333334,58.17933333333333,27.207375,43.98515625,23.945833333333333,5.643666666666666,84.27833333333334,2
2013-02-06,74.86619791666668,54.2473125,18.380958333333332,25.178437499999998,19.560416666666665,14.1103125,74.86619791666668,2
2013-02-07,100.03661458333333,61.01689583333333,25.878041666666665,32.9321875,20.81041666666667,14.492937500000004,100.03661458333333,2
2013-02-08,50.044270833333336,39.862875,14.472958333333333,21.812291666666674,12.216666666666665,23.994416666666666,50.044270833333336,1
2013-02-09,71.82828125,53.477333333333334,14.859083333333336,17.286354166666666,12.860416666666666,25.2166875,71.82828125,2
2013-02-10,100.25463541666667,62.571333333333335,13.442624999999998,12.133958333333336,12.453125,32.6088125,100.25463541666667,2
2013-02-11,104.09171875,65.44860416666667,21.33895833333333,21.250989583333336,18.58958333333333,26.322770833333333,104.09171875,3
2013-02-12,96.22401041666666,61.80802083333333,21.36375,22.64572916666667,18.14270833333333,21.61116666666667,96.22401041666666,2
2013-02-13,105.34114583333334,66.03714583333334,19.975875000000002,18.146458333333335,18.917708333333334,23.883500000000005,105.34114583333334,3
