date,PM2.5,PM10,SO2,NO2,CO,O3,IAQI,level
2015-11-08,96.70716666666667,64.94926666666666,14.487400000000001,21.096250000000005,23.174999999999997,21.851633333333336,96.70716666666667,2
2015-11-09,107.55266666666668,74.72926666666666,20.72493333333334,35.170833333333334,32.37,16.331966666666666,107.55266666666668,3
2015-11-10,110.87974999999999,80.2732,26.01346666666667,46.30641666666667,33.00500000000001,17.1884,110.87974999999999,3
2015-11-11,175.6392380952381,117.60193333333333,44.23426666666667,73.78999999999999,52.175,12.474400000000001,175.6392380952381,4
2015-11-12,205.44093333333333,128.21099999999998,43.97560000000001,70.40108333333333,51.34833333333334,19.0722,205.44093333333333,5
2015-11-13,108.82908333333333,76.6458,22.862800000000004,39.18716666666666,36.1,20.68266666666667,108.82908333333333,3
2015-11-14,127.40925000000001,86.36953333333334,36.4354,64.277,75.725,7.0959666666666665,127.40925000000001,3
2015-11-15,171.8435238095238,114.55893333333333,51.408833333333334,78.58475,82.03833333333333,5.898166666666666,171.8435238095238,4
2015-11-16,68.45991666666667,58.132733333333334,17.3738,23.256916666666665,23.959999999999997,17.281766666666663,68.45991666666667,2
2015-11-17,52.9105,56.22983333333333,22.784999999999997,33.55608333333333,22.00333333333333,17.013266666666667,56.22983333333333,2
2015-11-18,30.30438095238095,37.44246666666667,13.213,15.867166666666668,13.681666666666665,23.2825,37.44246666666667,1
2015-11-19,60.98133333333333,57.90946666666667,23.64373333333333,31.386166666666668,20.270000000000003,14.825933333333332,60.98133333333333,2
2015-11-20,95.41341666666666,73.91626666666667,33.074666666666666,43.79941666666667,28.136666666666667,10.5407,95.41341666666666,2
2015-11-21,92.20083333333332,70.6678,24.389466666666667,41.00266666666667,29.238333333333333,8.097466666666666,92.20083333333332,2
2015-11-22,25.150380952380953,26.3468,11.537933333333331,14.797750000000002,17.130000000000003,23.266466666666666,26.3468,1
2015-11-23,24.477238095238093,26.787599999999998,11.0948,12.095583333333334,14.366666666666667,26.565166666666663,26.787599999999998,1
2015-11-24,18.232190476190475,20.8598,9.935066666666666,11.187583333333333,12.490000000000002,29.267233333333337,29.267233333333337,1
2015-11-25,66.70833333333334,56.032733333333326,32.58733333333333,36.039500000000004,30.491666666666667,20.141233333333332,66.70833333333334,2
2015-11-26,27.18361904761905,35.275333333333336,21.271866666666668,24.035833333333333,19.24,24.913266666666665,35.275333333333336,1
2015-11-27,103.99491666666665,81.7194,54.20816666666666,65.34083333333334,39.531666666666666,11.831266666666666,103.99491666666665,3
2015-11-28,152.4006666666667,107.46473333333333,57.531,75.74641666666668,45.583333333333336,7.956966666666666,152.4006666666667,4
2015-11-29,218.34453333333335,137.59073333333333,54.86866666666667,75.17766666666667,57.23166666666667,9.157,218.34453333333335,5
2015-11-30,253.62986666666666,157.73553333333334,53.96843333333333,80.48633333333333,64.56833333333333,11.587599999999998,253.62986666666666,5
2015-12-01,303.39419999999996,191.4580666666667,68.46586666666667,89.90358333333334,81.87833333333334,3.3991,303.39419999999996,6
2015-12-02,130.40633333333332,97.96733333333333,38.24013333333333,47.879750000000016,54.010000000000005,13.977066666666666,130.40633333333332,3
2015-12-03,33.17580952380953,50.1835,24.2368,25.10975,19.966666666666665,16.9636,50.1835,1
2015-12-04,64.62341666666667,64.30633333333333,43.17100000000001,42.94166666666668,28.878333333333327,12.680600000000002,64.62341666666667,2
2015-12-05,84.46991666666665,74.30006666666667,47.20066666666666,48.85458333333334,33.845000000000006,12.5187,84.46991666666665,2
2015-12-06,79.40833333333335,70.21563333333333,45.29626666666668,51.28266666666667,28.93833333333334,15.573833333333335,79.40833333333335,2
2015-12-07,112.26416666666667,86.2266,51.99296666666667,60.2405,34.92666666666667,8.766099999999998,112.26416666666667,3
2015-12-08,211.20986666666664,140.38236666666666,61.629333333333335,78.77475,52.451666666666675,9.329633333333334,211.20986666666664,5
2015-12-09,107.30083333333333,84.29203333333334,45.8166,54.73258333333334,33.556666666666665,12.220999999999998,107.30083333333333,3
2015-12-10,186.28857142857146,114.94609999999999,43.543800000000005,62.247166666666665,47.035,9.814333333333334,186.28857142857146,4
2015-12-11,24.816952380952387,31.608933333333333,14.656333333333333,21.908416666666664,14.568333333333333,20.3201,31.608933333333333,1
