date,PM2.5,PM10,SO2,NO2,CO,O3,IAQI,level
2013-01-01,74.10685874542125,62.947435805860806,30.128234890109887,55.87177026098901,32.595451007326005,14.319794322344325,74.10685874542125,2
2013-01-02,103.65081822344322,80.31307239010988,33.130719322344326,58.431748054029306,35.99130494505495,11.834757600732598,103.65081822344322,3
2013-01-03,57.31202243589743,49.51721263736263,25.639665842490835,41.09667204670329,28.277280219780216,17.224798580586082,57.31202243589743,2
2013-01-04,84.31439846611721,54.63588292124542,32.23819404761905,60.22472767857142,33.85562271062271,9.872390659340661,84.31439846611721,2
2013-01-05,114.41247195512821,62.49082532051282,35.43661327838828,65.31131982600732,36.88113095238095,8.615095604395606,114.41247195512821,3
2013-01-06,113.91766552197802,62.83129276556776,37.22191556776556,74.32120272435897,38.29786401098902,8.975622710622712,113.91766552197802,3
2013-01-07,141.0417657967033,76.07397065018316,48.49709386446886,86.59941288919416,45.57055631868131,6.3502931776556775,141.0417657967033,3
2013-01-08,179.80238644688646,93.50721126373625,53.78993704212454,90.2145132783883,46.24096840659341,9.358848122710622,179.80238644688646,4
2013-01-09,168.16903178963892,91.26989285714288,54.865459844322345,84.13763885073259,44.197573260073256,12.263822527472525,168.16903178963892,4
2013-01-10,131.28151945970697,83.60613044871795,43.95381108058607,85.40603468406594,37.736675824175826,10.850379304029305,131.28151945970697,3
2013-01-11,137.58373145604395,89.68715924908426,41.75609908424908,91.25022596153848,34.371442307692305,9.017974175824177,137.58373145604395,3
2013-01-12,163.71650248560962,104.07967431318681,52.04806735347985,97.73325503663004,41.59813415750915,10.89738663003663,163.71650248560962,4
2013-01-13,145.33903777472528,78.65773562271062,35.63067399267399,105.09667248168498,44.00796245421246,7.823413141025642,145.33903777472528,3
2013-01-14,110.56077117673993,67.87434294871795,27.14163360805861,67.44590693681319,34.740517399267404,15.449235485347987,110.56077117673993,3
2013-01-15,185.8686465201465,99.794577014652,34.95468690476191,85.37357028388277,40.91224358974359,12.302673443223444,185.8686465201465,4
2013-01-16,205.41856730769229,102.11578942307692,39.70096886446886,71.67060828754578,41.3320695970696,13.606014697802195,205.41856730769229,5
2013-01-17,143.99361481227106,89.62375137362638,33.59590347985348,57.14928559981686,35.653298992673996,15.870239606227107,143.99361481227106,3
2013-01-18,105.59728376831501,72.50785714285713,36.87935137362637,76.47272161172161,29.518708791208788,16.717471153846155,105.59728376831501,3
2013-01-19,139.82832108516484,91.54508292124542,35.66147646520146,89.05187877747252,34.81112866300366,14.20051401098901,139.82832108516484,3
2013-01-20,130.89742960164835,93.64915851648351,33.96237884615385,89.41156410256411,39.60917582417582,12.10939903846154,130.89742960164835,3
2013-01-21,127.69307165750917,78.20271771978022,32.96919606227107,76.76443349358973,43.11500457875458,8.406039377289378,127.69307165750917,3
2013-01-22,99.93852644230769,62.41085206043956,37.11310741758242,69.19572573260072,46.15362408424908,7.781069734432234,99.93852644230769,2
2013-01-23,121.70442983058608,75.95017358058608,32.724267032967035,58.09546153846155,38.1422184065934,17.436839148351645,121.70442983058608,3
2013-01-24,167.38459406070118,101.36721080586082,43.19703424908423,64.81467948717949,44.87034569597069,17.023719322344324,167.38459406070118,4
2013-01-25,188.35819950287805,110.92255444139195,40.935385622710626,69.07641620879122,42.761222527472526,20.264500503663005,188.35819950287805,4
2013-01-26,160.1261253270539,99.466276007326,34.31372619047619,74.27093738553114,37.48885760073261,20.99876117216117,160.1261253270539,4
2013-01-27,155.7625693354265,93.0298418040293,33.20737417582418,75.08932497710622,30.41581501831502,19.021213782051284,155.7625693354265,4
2013-01-28,150.00164887493457,94.9529815018315,31.9333043956044,86.9053643543956,32.40794642857143,17.9728016025641,150.00164887493457,3
2013-01-29,115.46455105311355,82.28027321428571,22.79939358974359,82.83505666208791,31.651222527472534,17.3096902014652,115.46455105311355,3
2013-01-30,119.01722206959707,79.12333763736264,23.731391666666667,72.40486836080586,28.354784798534798,22.38670892857143,119.01722206959707,3
2013-01-31,118.37029441391942,81.47560563186813,22.292018040293037,75.39986195054945,28.9693315018315,21.762362637362642,118.37029441391942,3
2013-02-01,99.12023317307693,65.94715476190476,18.65139597069597,65.2751523580586,38.16040521978022,12.640158470695972,99.12023317307693,2
2013-02-02,111.31527552655677,71.5665065934066,22.237436172161168,64.17726373626374,45.345572344322335,8.637565293040291,111.31527552655677,3
2013-02-03,60.12704647435898,56.20986987179488,14.985518956043956,43.17111195054945,21.331742216117217,18.940616804029304,60.12704647435898,2
2013-02-04,84.1210147664835,61.69738521062271,18.25394761904762,45.25889537545787,31.863930860805866,10.658461172161172,84.1210147664835,2
2013-02-05,50.11566048534799,38.92970210622711,12.48971428571428,42.54772332875457,23.256153846153843,10.759577976190476,50.11566048534799,1
2013-02-06,66.4445225503663,51.0482978937729,14.965538186813184,36.03106719322344,24.57124542124542,14.063157463369965,66.4445225503663,2
2013-02-07,70.95296027930402,51.711137408424904,19.085566849816846,34.27710863095238,21.354945054945055,16.82317110805861,70.95296027930402,2
2013-02-08,41.830494767137615,30.944986446886457,13.4681815018315,19.92957738095238,15.245805860805858,25.789320054945062,41.830494767137615,1
2013-02-09,76.43796543040293,53.873386492673994,13.950871062271068,21.11146211080586,17.38919642857143,24.66077467948718,76.43796543040293,2
2013-02-10,177.43013003663006,87.83369908424909,14.232228663003662,21.53703159340659,18.876366758241755,22.19990338827839,177.43013003663006,4
2013-02-11,86.98390705128205,58.03988653846153,13.054346153846149,20.741699748168504,18.027834249084247,28.71932706043956,86.98390705128205,2
