date,PM2.5,PM10,SO2,NO2,CO,O3,IAQI,level
2014-05-22,42.39420958859734,49.16181065759637,9.260199546485259,8.614770408163265,17.104138321995464,36.300583333333336,49.16181065759637,1
2014-05-23,63.988297902494324,63.46202324263039,14.129230158730161,12.67562783446712,19.217431972789115,33.24143140589569,63.988297902494324,2
2014-05-24,108.0159226190476,86.84822902494331,6.684908163265305,15.624811507936508,13.056320861678007,27.683055555555555,108.0159226190476,3
2014-05-25,105.38049886621314,87.96366893424036,3.5275215419501134,8.260491780045353,7.391298185941044,35.88710487528345,105.38049886621314,3
2014-05-26,56.32396400226757,63.94474036281179,5.0624229024943315,12.386488095238093,12.431264172335602,39.40929308390023,63.94474036281179,2
2014-05-27,42.89905409782961,39.7599954648526,3.368198412698413,10.021279761904761,10.451077097505669,42.11415362811791,42.89905409782961,1
2014-05-28,40.91004697116943,48.357360544217684,4.599361678004535,13.925870181405898,12.994586167800454,36.74126133786848,48.357360544217684,1
2014-05-29,40.41298509880143,48.902460317460324,6.706377551020409,11.12218820861678,15.352636054421767,36.57299886621315,48.902460317460324,1
2014-05-30,31.656768707482993,34.5444149659864,4.577027210884354,6.145028344671202,13.213492063492064,39.472872448979594,39.472872448979594,1
2014-05-31,37.73663913184321,41.99749319727891,6.108043083900227,8.38904761904762,15.921853741496598,38.300472789115645,41.99749319727891,1
2014-06-01,42.38809199870424,45.22139229024943,7.671995464852609,6.14000992063492,17.955413832199543,40.66450340136054,45.22139229024943,1
2014-06-02,64.92899376417233,54.139709750566894,14.01009297052154,4.218672052154195,24.51162131519274,37.57227947845805,64.92899376417233,2
2014-06-03,66.5245025510204,54.282561791383216,11.86011111111111,6.180891439909297,18.71357709750567,32.37085090702948,66.5245025510204,2
2014-06-04,58.628558673469385,50.06568140589569,4.8762278911564625,5.993769841269842,11.576020408163266,33.05187698412699,58.628558673469385,2
2014-06-05,42.45660997732426,49.48734013605442,5.708231292517008,6.411642573696144,17.1671768707483,37.14163605442177,49.48734013605442,1
2014-06-06,93.64654336734694,65.28451757369615,3.5775079365079363,4.540515873015873,10.811933106575964,35.162170068027216,93.64654336734694,2
2014-06-07,56.13392290249435,55.22901814058957,5.43471768707483,11.02184382086168,13.153571428571428,32.58855272108844,56.13392290249435,2
2014-06-08,49.70650307742145,50.96143310657597,5.484454648526077,10.087867063492062,9.333786848072565,36.07061734693877,50.96143310657597,1
2014-06-09,47.47746841593781,44.41418934240363,7.270020408163265,6.217879818594104,10.747278911564626,35.43952210884353,47.47746841593781,1
2014-06-10,55.53694586167801,48.56081179138321,9.788014739229027,5.754309807256236,14.664115646258507,34.29206972789115,55.53694586167801,2
2014-06-11,63.77223639455782,56.804803287981855,10.612860544217687,8.635752551020406,14.526275510204082,37.63534126984127,63.77223639455782,2
2014-06-12,66.32821995464853,53.34352551020408,11.923699546485262,8.963309240362811,14.67423469387755,39.629579931972785,66.32821995464853,2
2014-06-13,78.2703585600907,55.40665192743764,10.942032879818596,8.875766723356008,14.67950680272109,35.431994897959186,78.2703585600907,2
2014-06-14,78.81173185941043,60.40729308390023,11.702980725623581,9.245663265306122,16.85657596371882,39.152110544217685,78.81173185941043,2
2014-06-15,45.821588921282796,43.99301473922903,6.601227891156462,6.444987244897959,9.69875283446712,43.936325963718815,45.821588921282796,1
2014-06-16,34.69881114350502,35.80385487528345,5.198623582766441,6.468238378684807,9.022477324263038,43.51860827664399,43.51860827664399,1
2014-06-17,36.40689828312277,44.533549886621316,5.142656462585034,7.0103755668934244,10.148157596371881,38.79650056689343,44.533549886621316,1
2014-06-18,47.20754940071266,51.33231122448979,9.447564625850339,9.622916666666667,11.257256235827667,34.50712131519275,51.33231122448979,2
2014-06-19,34.411864269517324,27.47915192743765,4.84884126984127,6.823616780045351,7.641184807256236,35.904357142857144,35.904357142857144,1
2014-06-20,30.25687884677681,28.572528344671206,3.8533492063492063,8.9181037414966,8.026020408163266,33.913378684807256,33.913378684807256,1
2014-06-21,35.12161321671525,40.58189569160998,3.751159863945578,8.14986394557823,8.651729024943311,38.48716666666667,40.58189569160998,1
2014-06-22,32.22047619047619,39.372680272108845,3.7633922902494334,7.435585317460317,9.882908163265306,35.24506689342403,39.372680272108845,1
2014-06-23,50.754720804988665,50.20372789115646,8.460557823129252,6.284393424036282,13.520181405895693,35.36386394557823,50.754720804988665,1
2014-06-24,64.48876558956917,55.936752834467114,11.4137925170068,9.021789965986395,16.187244897959182,29.75614909297052,64.48876558956917,2
2014-06-25,70.2951133786848,56.27044444444444,8.568463718820862,13.19485685941043,12.950680272108842,34.58982199546485,70.2951133786848,2
2014-06-26,69.67058390022676,61.141997732426304,10.9923820861678,12.751018990929705,18.993112244897954,34.21137358276644,69.67058390022676,2
2014-06-27,70.18381235827664,68.95852777777777,8.65189455782313,8.39142148526077,12.181802721088435,36.2538752834467,70.18381235827664,2
2014-06-28,49.57490605766116,36.692543083900226,6.315328798185941,11.08984268707483,9.682199546485261,35.21071258503401,49.57490605766116,1
2014-06-29,36.45196307094266,33.3065850340136,3.919736961451247,8.03659863945578,10.021343537414966,39.39474886621315,39.39474886621315,1
2014-06-30,39.04871234207969,36.16277664399093,6.340482993197279,16.010518707482994,10.564512471655327,37.93612868480726,39.04871234207969,1
2014-07-01,33.987044055717526,30.729308390022673,4.013045351473923,9.258055555555554,11.1968820861678,41.47992970521541,41.47992970521541,1
2014-07-02,35.98231454486557,37.421181405895695,4.2298820861678,10.492626133786848,12.746882086167801,41.25086224489796,41.25086224489796,1
2014-07-03,27.623945578231297,25.2477641723356,3.1699999999999995,8.956329365079364,8.784920634920635,41.396070861678005,41.396070861678005,1
2014-07-04,35.72642533203758,41.51124603174603,3.4335045351473923,10.674943310657596,11.085997732426303,41.533859410430836,41.533859410430836,1
2014-07-05,52.266679421768714,55.773544784580494,9.755979591836734,11.227467403628117,16.511139455782313,38.26279761904762,55.773544784580494,2
2014-07-06,59.571713435374164,55.77712585034014,9.778160997732426,6.636181972789116,12.82701247165533,38.57915702947845,59.571713435374164,2
2014-07-07,82.88149092970522,85.13353401360544,8.693061224489796,10.591517857142858,13.645266439909296,34.92912244897959,85.13353401360544,2
2014-07-08,38.2179996760609,33.185308390022676,6.179075963718821,14.307594954648525,54.67627551020408,26.211274376417233,54.67627551020408,2
2014-07-09,36.00395367670878,26.699582766439914,4.809604308390022,9.740561224489795,36.189455782312926,25.105115646258504,36.189455782312926,1
2014-07-10,38.189256559766775,32.378705215419494,5.108401360544218,7.0921768707482995,10.803316326530613,33.04692346938776,38.189256559766775,1
2014-07-11,43.311794622610954,52.65947505668934,6.936409297052154,15.99544642857143,13.626020408163267,29.61422108843537,52.65947505668934,2
2014-07-12,35.734630709426625,46.00048866213152,4.473561224489796,9.32859410430839,8.147902494331065,37.31986111111111,46.00048866213152,1
2014-07-13,29.612638483965014,28.234337868480726,2.999521541950114,10.792118764172336,13.655470521541949,33.83808106575964,33.83808106575964,1
2014-07-14,34.574067055393584,37.65051587301588,3.896478458049887,11.214838435374151,17.737868480725623,37.23409920634921,37.65051587301588,1
2014-07-15,40.008328474246845,48.68847505668935,5.444696145124716,11.000396825396825,11.609778911564629,38.101735827664406,48.68847505668935,1
2014-07-16,37.76270651117591,38.10323015873016,5.377390022675736,8.282436224489796,12.363378684807257,38.45642517006803,38.45642517006803,1
2014-07-17,40.85939747327503,44.315407029478465,5.392082766439909,10.197610544217687,10.412670068027209,37.69038662131519,44.315407029478465,1
2014-07-18,50.21480583900227,51.355098072562356,7.759604308390023,8.223585600907029,15.863265306122448,33.25025283446712,51.355098072562356,2
2014-07-19,52.54079790249433,44.00656575963719,9.651249433106576,7.7786252834467104,18.980215419501135,35.00145408163265,52.54079790249433,2
2014-07-20,42.36088921282799,37.58324036281179,9.142150793650794,10.064882369614512,15.07128684807256,22.99510487528345,42.36088921282799,1
2014-07-21,50.27872874149659,49.08337414965986,10.003231292517006,12.903272392290251,18.307256235827666,23.41907199546485,50.27872874149659,1
2014-07-22,50.95143565759638,37.488867346938775,8.00031292517007,20.780581065759637,20.5765589569161,21.95242006802721,50.95143565759638,1
